series_id	target_sequence_sha256	target_sequence_length	publication_id	article_dois	pmids	publication_years	authors	target_names	uniprot_ids	normalized_pH	normalized_temperature_C	data_sources	ligand_count	nonempty_murcko_scaffold_count	pKd_min	pKd_max	pKd_range	pKd_IQR	pdb_complex_ids	pdb_target_ids	local_pdb_complex_ids	has_holo_reference_candidate
G3S-019dbe80de52bca0	92423b48912386a2951cdcb4cdab0f3e1d853c6c68f2162cc5a0cb932a625a04	745	doi:10.1038/nbt1358	10.1038/nbt1358	18183025	1/9/2008	Karaman, MW; Herrgard, S; Treiber, DK; Gallant, P; Atteridge, CE; Campbell, BT; Chan, KW; Ciceri, P; Davis, MI; Edeen, PT; Faraoni, R; Floyd, M; Hunt, JP; Lockhart, DJ; Milanov, ZV; Morrison, MJ; Pallares, G; Patel, HK; Pritchard, S; Wodicka, LM; Zarrinkar, PP	Ribosomal protein S6 kinase alpha-6	Q9UK32	<missing>	<missing>	ChEMBL	12	11	5.12493874	6.61978876	1.49485002	0.749052297	1UWH;1UWJ;2IVU;3GCS;3HEG;3RGF;3WZE;4ASD;4NCT;5HI2;9R25	6G76;6G77		true
G3S-0240e532f1ef75e0	a13b19d1f3655e80d509d66fdb8c90fbf6b7f3a713dbc99fe37c62c286428152	979	doi:10.1021/jm051086f	10.1021/jm051086f	16610801	4/13/2006	Dolman, NP; More, JC; Alt, A; Knauss, JL; Troop, HM; Bleakman, D; Collingridge, GL; Jane, DE	Glutamate receptor ionotropic, kainate 5	Q63273	<missing>	<missing>	ChEMBL	12	8	4.13608262	6.9788107	2.84272808	0.955543522	3B7D;3T9U;3T9V;4F1Y;6FQH;6QKC;6QKZ;7OCA;7OCD;7OCE;9QDN;9QPW;9RMS;9S3Z	3OM0;3OM1;3QLU;3QLV		true
G3S-082b0d19dd216535	8625b8e5664220caffd8c457d023faa6156bab712d487986eaeab87c99b668e5	233	doi:10.1016/j.ejmech.2014.06.037	10.1016/j.ejmech.2014.06.037	24974349	7/28/2014	Chen, L; Du, J; Dai, Q; Zhang, H; Pang, W; Hu, J	Tumor necrosis factor	P01375	<missing>	<missing>	ChEMBL	12	10	5.73992861	8.61083392	2.8709053	0.711773965	9KSV	2AZ5;3ALQ;3IT8;3L9J;4G3Y;4TWT;5M2I;5M2J;5M2M;5MU8;5WUX;5YOY;6OOY;6OOZ;6X81;6X82;6X83;6X85;6X86;7ASY;7JRA;7QLF;8Z8M;9BN7;9DJW;9OJO;9OJS;9OJY;9OK6		true
G3S-123baf453e4557f4	f1a1d2467341029b9469be7eac915f450bb7a078f430b78ded3ef618b05ccac1	282	doi:10.1021/jm501417f	10.1021/jm501417f	25357262	11/26/2014	Dennis, ML; Chhabra, S; Wang, ZC; Debono, A; Dolezal, O; Newman, J; Pitcher, NP; Rahmani, R; Cleary, B; Barlow, N; Hattarki, M; Graham, B; Peat, TS; Baell, JB; Swarbrick, JD	Dihydropteroate synthase	P0AC13	<missing>	<missing>	ChEMBL	12	7	4.11804503	5.79588002	1.67783499	0.288663816	5ETK;5U12	1AJ0;1AJ2;1AJZ;5U0V;5U0W;5U0Y;5U0Z;5U10;5U11;5U12;5U13;5U14;5V79;5V7A;7TQ1;9P4A;9P5I		true
G3S-16612845b553a554	841f0c04e7ea6ae1df20042bda5746a9eb8440cb3162f1186103bd6e15d6bbe9	527	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Serine/threonine-protein kinase OSR1	O95747	<missing>	<missing>	ChEMBL	12	12	5.09691001	7.31875876	2.22184875	0.499760941	2XB7;3FQS;3PIY;4E93;4OTG;4U5J;5JZN;5WNJ;6VGL;6VNK;6WTN;7F3G;8BPW	2V3S;2VWI;3DAK;5D9H;7OKW		true
G3S-1d2e389b26041c92	04770a360e7954ab34f507b43e99f4bf5e82130f35800ddd1a5c8b5cbeeadc80	1161	doi:10.1038/nbt1358	10.1038/nbt1358	18183025	1/9/2008	Karaman, MW; Herrgard, S; Treiber, DK; Gallant, P; Atteridge, CE; Campbell, BT; Chan, KW; Ciceri, P; Davis, MI; Edeen, PT; Faraoni, R; Floyd, M; Hunt, JP; Lockhart, DJ; Milanov, ZV; Morrison, MJ; Pallares, G; Patel, HK; Pritchard, S; Wodicka, LM; Zarrinkar, PP	BMP-2-inducible protein kinase	Q9NSY1	<missing>	<missing>	ChEMBL	12	12	5.05551733	8.25963731	3.20411998	1.48785534	1M17;3AMA;4HJO;4NCT;4QMU;5DPV;5DR6;5DR9;5DT0;5OBR;5USY;5USZ;5VCW;5WIN;6DRW;6DWN;6P10;6P11;7AXM;8B99;9D5P;9OS6			true
G3S-201ed143ac823d69	a6ed28bc8365296b7c98865c19ee2bc0a71c741056ededd224a4d8600d3057ba	265	doi:10.1021/acs.jmedchem.6b00660	10.1021/acs.jmedchem.6b00660	27165692	6/9/2016	Lund, BA; Christopeit, T; Guttormsen, Y; Bayer, A; Leiros, HK	Beta-lactamase	Q6XEC0	<missing>	<missing>	ChEMBL	12	10	2.86012091	6.07058107	3.21046016	0.37877443	4EUZ;5CC6;5QFX;7GTB;7R9W;7TND	3HBR;4S2J;4S2K;4S2N;4S2P;4WMC;5DTK;5DTS;5DTT;5DVA;5FAQ;5FAS;5FAT;5FDH;5ODZ;5OFT;5QA4;5QA5;5QA6;5QA7;5QA8;5QA9;5QAA;5QAB;5QAC;5QAD;5QAE;5QAF;5QAG;5QAH;5QAI;5QAJ;5QAK;5QAL;5QAM;5QAN;5QAO;5QAP;5QAQ;5QAR;5QAS;5QAT;5QAU;5QAV;5QAW;5QAX;5QAY;5QAZ;5QB0;5QB1;5QB2;5QB3;5QB4;6GOA;6I5D;6P96;6P97;6P98;6P99;6P9C;6PK0;6PQI;6PSG;6PT1;6PT5;6PTU;6RJ7;6UVK;6V1O;6XQR;6ZRJ;6ZRP;6ZXI;7AUX;7AW5;7DML;7JHQ;7K5V;7L8O;7PGO;7R6Z;8FAJ;8SQF;8SQG;9H11;9H12;9H13;9H14;9H15;9H16;9H17;9H18;9HPV;9KSA;9L77;9L7A;9MAR;9T06;9U3H;9U4I;9U4K;9U9T;9UE4;9UEH		true
G3S-2159ae8a8daba69b	9c418558debe0111e149ea23391b9add685b7a614ff1bcb195a5ebb38cde9d7e	706	doi:10.1021/jm9508853	10.1021/jm9508853	8667363	4/22/2021	Ai, Y; Hwang, L; MacKerell, AD; Melnick, A; Xue, F	B-cell lymphoma 6 protein	P41182	<missing>	<missing>	ChEMBL	12	11	2.49485002	9.24412514	6.74927512	2.50179634	3BZ3;5N1V;5N1Z;5N21;5TOB;5X4M;5X4N;5X4O;5X4Q;6C3L;6C3N;8XOX	3E4U;5H7G;5H7H;5X4M;5X4N;5X4O;5X4P;5X4Q;5X9O;5X9P;6EW8;6TBT;6TCJ;6TOF;6TOG;6TOH;6TOI;6TOJ;6TOK;6TOL;6TOM;6TON;6TOO;6XXS;6XYX;6XZZ;6Y17;6ZBU;7GUD;7GUE;7GUF;7GUG;7GUH;7GUI;7GUJ;7GUK;7GUL;7GUM;7GUN;7GUO;7GUP;7GUQ;7GUR;7GUS;7GUT;7GUU;7GUV;7GUW;7GUX;7GUY;7GUZ;7GV0;7GV1;7GV2;7GV3;7GV4;7GV5;7GV6;7GV7;7GV8;7GV9;7GVA;7GVB;7GVC;7GVD;7GVE;7GVF;7GVG;7GVH;7GVI;7GVJ;7GVK;7GVL;7GVM;7GVN;7GVO;7GVP;7GVQ;7GVR;7GVS;7GVT;7GVU;7GVV;7GVW;7GVX;7GVY;7GVZ;7GW0;7GW1;7GW2;7GW3;7GW4;7GW5;7GW6;7GW7;7GW8;7GW9;7GWA;7GWB;7GWC;7GWD;7GWE;7GWF;7GWG;7GWH;7GWI;7GWJ;7GWK;7GWL;7GWM;7GWN;7GWO;7GWP;7GWQ;7GWR;7GWS;7GWT;7GWU;7GWV;7GWW;7GWX;7GWY;7GWZ;7GX0;7GX1;7GX2;7GX3;7GX4;7GX5;7GX6;7GX7;7GX8;7GX9;7GXA;7GXB;7GXC;7GXD;7GXE;7GXF;7GXG;7GXH;7GXI;7GXJ;7GXK;7GXL;7GXM;7GXN;7GXO;7GXP;7GXQ;7GXR;7GXS;7GXT;7GXU;7GXV;7GXW;7GXX;7GXY;7GXZ;7GY0;7GY1;7GY2;7GY3;7OKD;7OKE;7OKF;7OKG;7OKH;7OKI;7OKJ;7OKK;7OKL;7OKM;7Q7R;7Q7S;7Q7T;7Q7U;7Q7V;7QK0;7ZWN;7ZWO;7ZWP;7ZWQ;7ZWR;7ZWS;7ZWT;7ZWU;7ZWV;7ZWW;7ZWX;7ZWY;7ZWZ;8AS9;8C78;9Q03;9YA9	5X4M;5X4N;5X4O;6C3N	true
G3S-21bf759b8ee237d3	c03468fb00443a1ca0545f32b6615d6d2fbc936add9252fb95f34e917cbfc39b	387	doi:10.1038/nbt1358	10.1038/nbt1358	18183025	1/9/2008	Karaman, MW; Herrgard, S; Treiber, DK; Gallant, P; Atteridge, CE; Campbell, BT; Chan, KW; Ciceri, P; Davis, MI; Edeen, PT; Faraoni, R; Floyd, M; Hunt, JP; Lockhart, DJ; Milanov, ZV; Morrison, MJ; Pallares, G; Patel, HK; Pritchard, S; Wodicka, LM; Zarrinkar, PP	Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform	Q16816	<missing>	<missing>	ChEMBL	12	12	5.4202164	9.18708664	3.76687024	0.965696961	2ITO;2ITY;2ITZ;2IVU;3UG2;4I22;4NCT;4WKQ;5D1J;5VCW;5Y7Z;5Y80;7AXM;9D5E;9D5H	8JFK;8JFL;8XY7;8XYA;8XYB;8Z5M;8Z5P;8Z5Q;8Z5R;8Z5T	5D1J	true
G3S-223f57f3f39c478e	3f5bc742b8501d981e4ee44d17484d634855cddebe1472ea78eeb13cc38b1649	512	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Activin receptor type-2B	Q13705	<missing>	<missing>	ChEMBL	12	12	5.28399666	8.11918641	2.83518975	0.884248239	1M52;2GQG;2XB7;2Y6O;2ZVA;3G5D;3K54;3LFA;3OCT;3OHT;3QLG;3SXR;4AG8;4AGC;4E93;4OTG;4QMS;4TWP;4WA9;4XEY;4XLI;5BVW;5H2U;5I9Y;5IA3;5JZN;5OWR;5VCV;5WNJ;6BSD;6FNM;7ERK;7N9G;8BPW;8S9F	1NYS;1NYU;2H62;2H64;5NGV;5NHR;7MRZ;7OLY;9D20;9MIR;9N4K	7ERK	true
G3S-27b874d2fa1d828c	e5c7d27d60053449f325898b491ac10d3196d0ae2426ac1586d50d67799b6ebb	668	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma	O60331	<missing>	<missing>	ChEMBL	12	12	5.1739252	7.74472749	2.5708023	0.828371881	3FQS;3PIY	1Y19;3H1Z		true
G3S-2ea711bc315662e5	dffd5108043662801f8fd5aa496b90931bbd2bb6ef68c7d140038a2aa1a4c722	545	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	STE20/SPS1-related proline-alanine-rich protein kinase	Q9UEW8	<missing>	<missing>	ChEMBL	12	12	5.43179828	6.88605665	1.45425837	0.663974284	2XB7;3SOA;3UE4;4E93;4MXO;4MXX;4MXY;4MXZ;4OGJ;4OTG;4PS5;4QMN;4U5J;5AJQ;5I9X;5JZN;5VC3;5VCY;5WNJ;6FDY;6OP9;6VGL;6VNE;6VNK;6WTN;7F3G;8BPW;8R4Q;8S5W;8XV9;8Z7U;8Z7Y;9D5F	5D9H	4PS5	true
G3S-2eb2e5ad2448e92f	2a5c3173293b02025db072c77174be6a288eb4a6f97c0af6a9f7c8fe8ab5d3a2	346	doi:10.1038/nbt1358	10.1038/nbt1358	18183025	1/9/2008	Karaman, MW; Herrgard, S; Treiber, DK; Gallant, P; Atteridge, CE; Campbell, BT; Chan, KW; Ciceri, P; Davis, MI; Edeen, PT; Faraoni, R; Floyd, M; Hunt, JP; Lockhart, DJ; Milanov, ZV; Morrison, MJ; Pallares, G; Patel, HK; Pritchard, S; Wodicka, LM; Zarrinkar, PP	Cyclin-dependent kinase 7	P50613	<missing>	<missing>	ChEMBL	12	12	5.20760831	8.34678749	3.13917918	1.68244791	1UWH;1UWJ;3AMA;3GCS;3HEG;3RGF;3WZE;4ASD;4C2V;4QMU;5D1J;5DPV;5DR6;5DR9;5DT0;5HI2;5OBR;5USY;5USZ;5WIN;6DRW;6P10;6P11;8B99;9R25	1UA2;6XBZ;6XD3;7B5O;7B5Q;8ORM;8P4Z;8P6V;8P6W;8P6X;8P6Y;8P6Z;8P70;8P71;8P72;8P73;8P74;8P75;8P76;8P77;8P78;8P79;8P7L;8PLZ;8PYR;8R99;8R9A;8R9O;8R9S;8R9U;8S0R;8S0T;9I9I;9I9J;9I9K;9QCV;9QCX;9QJN;9SKQ	5D1J	true
G3S-2eb76ecd55af712c	9abd88979dbbdef02b63e021dea98ae14cb976caa27c39878da46f99f3182fe5	413	doi:10.1016/j.bmcl.2013.07.052	10.1016/j.bmcl.2013.07.052	23954364	10/1/2013	Peterson, YK; Cameron, RB; Wills, LP; Trager, RE; Lindsey, CC; Beeson, CC; Schnellmann, RG	Beta-2 adrenergic receptor	P07550	<missing>	<missing>	ChEMBL	12	4	5.40000782	9.3000002	3.89999238	1.69693203	2HKK;2QEO;3DYE;3HCD;4A7U;4LDO;4PAH;4Y4J;6M0Z;6M2R;7BRN;7BTS;8HFF;8SC3;8TGL;8THL;8WGX;8ZOY;8ZPB;9CBL;9IJE;9L84;9LWC;9O2D	2R4R;6E67		true
G3S-320a13ed3c3022cf	2674aa9015e37da743be74d67bce80b3cb35df6161e9182af9b87d25cb645d52	1388	doi:10.1016/j.bmcl.2012.03.101	10.1016/j.bmcl.2012.03.101	22521647	5/7/2012	Lavogina, D; Kalind, K; Bredihhina, J; Hurt, M; Vaasa, A; Kasari, M; Enkvist, E; Raidaru, G; Uri, A	Rho-associated protein kinase 2	O75116	<missing>	<missing>	ChEMBL	12	6	5.92081875	11.251812	5.33099322	2.24855468	1Q8W;1YDT;2ESM;2F2U;2GNI;3FMD;3TKU;3VQH;5LCP;5NW8;5O0E;5OK3;5VEF;6EM2;6ERW;6I2A;6I2C;6YNA	2F2U;2H9V;4WOT;5U7Q;6ED6;7JNT;7JOV;7P6N;7P6O;7P6P;7P6Q;8GDS;8X8X;8X8Y;8X8Z;8X92;9HFP;9HJQ		true
G3S-34bf2b514ef9cf72	21ea1d5dffe60545d7d0fb7d8dd481b169aaa005d4d6674148d3748e8c01d39a	631	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Tyrosine-protein kinase Tec	P42680	<missing>	<missing>	ChEMBL	12	12	5.06048075	7.88605665	2.8255759	0.521893625	1M52;2GQG;2XB7;2Y6O;2ZVA;3FQS;3G5D;3K54;3LFA;3OCT;3OHT;3PIY;3QLG;3SOA;3SXR;3UE4;4E93;4MXO;4MXX;4MXY;4MXZ;4OTG;4QMN;4QMS;4XEY;4XLI;5AJQ;5BVW;5H2U;5I9X;5I9Y;5IA3;5JZN;5OWR;5VC3;5VCV;5VCY;5WNJ;6BSD;6FDY;6FNM;6OP9;7ERK;7N9G;8BPW;8R4Q;8S9F;9D5F;9OS6	2LUL	7ERK	true
G3S-3c1a5736b9a82537	3c818ee2c080f534eaf3cb422f25c94f2f49241f958d47673d7c8575ec18a73e	1362	doi:10.1021/acs.jmedchem.8b00653	10.1021/acs.jmedchem.8b00653	29883107	7/12/2018	Hoffer, L; Voitovich, YV; Raux, B; Carrasco, K; Muller, C; Fedorov, AY; Derviaux, C; Amouric, A; Betzi, S; Horvath, D; Varnek, A; Collette, Y; Combes, S; Roche, P; Morelli, X	Bromodomain-containing protein 4	O60885	<missing>	<missing>	ChEMBL	12	11	6.02687215	6.7212464	0.694374253	0.354978287	6FO5	2LSP;2MJV;2OUO;2YEM;5JWM;5T35;5U28;5UOO;5VZS;5W55;5WA5;6AJV;6AJW;6AJX;6AJY;6AJZ;6C7Q;6CD4;6DJC;6DNE;6IN1;6MNL;6SIS;6WW8;6X7D;7FH2;7JKZ;7RUH;7TV0;7ZNT;8BDT;8BDX;8G46;8RQ9;8YMB;8ZMQ	6FO5	true
G3S-3ca3d879e4e8435d	dbb4583267ad40a7dfd854ee3c44ce4be38e137d0570e3eb76cf1854a74e7246	1210	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Epidermal growth factor receptor	P00533	<missing>	<missing>	ChEMBL	12	12	5.11918641	9.68941186	4.57022545	0.36726289	1M17;1M52;2FVD;2GQG;2ITO;2ITY;2ITZ;2IVU;2XB7;2Y6O;2ZVA;3EFL;3FQS;3G5D;3K54;3LFA;3OCT;3OHT;3PIY;3QLG;3SOA;3SXR;3UE4;3UG2;4AG8;4AGC;4C2V;4E93;4G5J;4HJO;4I22;4MXO;4MXX;4MXY;4MXZ;4NCT;4OGJ;4OTG;4PS5;4QMN;4QMS;4TWP;4U7Z;4WA9;4WKQ;4XEY;4XLI;5AJQ;5BVW;5H2U;5I9X;5I9Y;5IA3;5JZN;5MQL;5OWR;5VC3;5VCV;5VCY;5WNJ;5Y7Z;5Y80;6BSD;6DWN;6FDY;6FNM;6OP9;6VNE;7ERK;7JU7;7JUT;7JUZ;7M0T;7N9G;7TVX;8BPW;8R4Q;8S5W;8S9F;8XV9;8Z7U;8Z7Y;9D5E;9D5F;9D5H;9D5P;9OS6	1IVO;1M14;1M17;1MOX;1XKK;2GS2;2GS6;2ITW;2ITX;2ITY;2J5E;2J5F;2J6M;2RF9;3B2V;3GOP;3POZ;3QWQ;3VJO;3W2S;3W32;3W33;4G5J;4I23;4JQ7;4JQ8;4JR3;4JRV;4KRO;4KRP;4LI5;4TKS;4UIP;4UV7;4WKQ;4WRG;4ZAU;5CAV;5EM8;5FED;5UGB;5WB7;5WB8;6D8E;6JZ0;6VH4;6VHN;6VHP;7AEI;7AEM;7B85;7SI1;7T4I;7UKV;8G63;8PNZ;8PO0;8SC7;8UKV;9BY4;9BY6;9DM8;9FRD;9FZR;9FZS;9GHR;9GHS;9GHT;9GHU;9GHV;9GI9;9GL9;9H42;9H46;9H47;9IP7;9IP8;9IP9;9IPA;9IPB;9IPC;9IPD;9IPE;9KL4;9MSR;9MSS;9MST;9NGP;9NHW;9NIS;9NJ7;9NJN;9NM0;9OS6;9OU9;9P9U;9PMZ;9Q0S;9QXN;9U8C	2FVD;4PS5;7ERK	true
G3S-4126de4e74744c22	9cafdd1d4fb1ce363ba504e4ee78ddcdbcfe638f9358e8d7a6b043956c7c8871	351	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	cAMP-dependent protein kinase catalytic subunit alpha	P17612	<missing>	<missing>	ChEMBL	12	12	5.16115091	7.7212464	2.56009549	1.38280227	2XB7;3FQS;3PIY;4E93;4NCT;4OTG;5JZN;5WNJ;8BPW	1ATP;1BKX;1BX6;1FMO;1J3H;1JLU;1L3R;1RE8;1REJ;1REK;1XH9;2CPK;2GNF;2GNG;2GNH;2GNI;2QCS;2QVS;2UZT;2UZU;2UZV;2UZW;3AGL;3AGM;3FJQ;3IDB;3IDC;3L9L;3MVJ;3O7L;3OOG;3OVV;3OW3;3OWP;3OXT;3P0M;3POO;3TNP;3TNQ;3VQH;4DFY;4DG0;4DG2;4DG3;4DH1;4DH3;4DH5;4DH7;4DH8;4DIN;4HPT;4HPU;4IAC;4IAD;4IAF;4IAI;4IAK;4IAY;4IAZ;4IB0;4IB1;4IB3;4UJ1;4UJ2;4UJ9;4UJA;4UJB;4WB5;4WBB;4X6Q;4XW4;4XW5;4XW6;5BX6;5BX7;5IZF;5IZJ;5J5X;5JR7;5UZK;5X3F;6BYS;6C0U;6E21;6NO7;6QJ7;7UJX;7V0G;7Y1G;9DCD;9EDC;9EDD;9EDE;9O7V;9PC1		true
G3S-42b755fc07dcecbd	cf90d0333d1ad7d22995c184cfdbfae6aaf189fef8232ba9f9ccdd42ec07c54c	736	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Serine/threonine-protein kinase BRSK2	Q8IWQ3	<missing>	<missing>	ChEMBL	12	12	5.05060999	8.45593196	3.40532196	1.53175738	1M52;2XB7;4E93;4NCT;4OTG;5D1J;5IA3;5JZN;5WNJ;8BPW		5D1J	true
G3S-42ef99e1481a59c9	e68aee34450b6e76702b13eaa365d21b896beea374590ad39bfdd7e8d6c145a8	604	doi:10.1016/j.bioorg.2017.02.006	10.1016/j.bioorg.2017.02.006	28236449	4/28/2017	Singh, J; Saini, V; Kumar, A; Bansal, R	Prostaglandin G/H synthase 2	P35354	<missing>	<missing>	Curated from the literature by BindingDB	12	9	5.09312647	8.48148606	3.38835959	1.00047682	1ADL;1CVU;1DIY;1GNJ;1OQ5;1S2A;1U67;1VYG;1Z9H;2BXK;2BXM;2BXQ;2DM6;2LBV;2OTH;2ZB8;3ADS;3ADX;3FG4;3FO7;3H1X;3HS5;3IB1;3KK6;3KRK;3LN1;3OLT;3TZI;3UG8;3UGR;3V99;4B0N;4COX;4DE6;4EIX;4FIM;4IK7;4IKI;4JQ4;4KYK;4QWT;4XUM;4YIA;4ZGA;5CSD;5ECF;5FB7;5J5L;5JW1;6LX9;6MCZ;6MD2;6NBN;6OFY;6OII;7FCG;7WJ1;7ZEJ;8GHD;8H0C;8V6N;8XGF;8XKS;8XXV;8YG7;9INE;9INF;9INH;9IUC;9JGZ;9M9M;9M9X;9MDF;9MDH;9U8B	3MDL;4PH9;5F19;5F1A;5IKQ;5IKR;5IKT;5IKV	1ADL	true
G3S-45cbe757d28fc6b8	00faf52e877f8ec4d0da6ca32313f09350fb35484546287f7d68e8d95efc02b9	465	doi:10.1038/nbt1358	10.1038/nbt1358	18183025	1/9/2008	Karaman, MW; Herrgard, S; Treiber, DK; Gallant, P; Atteridge, CE; Campbell, BT; Chan, KW; Ciceri, P; Davis, MI; Edeen, PT; Faraoni, R; Floyd, M; Hunt, JP; Lockhart, DJ; Milanov, ZV; Morrison, MJ; Pallares, G; Patel, HK; Pritchard, S; Wodicka, LM; Zarrinkar, PP	MAP kinase-interacting serine/threonine-protein kinase 2	Q9HBH9	<missing>	<missing>	ChEMBL	12	12	5.25963731	8.52287875	3.26324143	0.884646156	1UWH;1UWJ;2ITO;2ITY;2ITZ;2IVU;3GCS;3HEG;3RGF;3UG2;3WZE;4ASD;4I22;4NCT;4WKQ;5HI2;5Y7Z;5Y80;9D5E;9D5H;9OS6;9R25	2AC5;2HW7;6CJ5;6CJE;6CJH;6CJW;6CJY;6CK3;6CK6;6CKI;8P9B;8XFM;9HRC		true
G3S-47eed9a7bad3d887	7cbe2fd4218c94ab6af83fc0022e37e32fb4bc73008239a2d0892ac1825abb40	347	doi:10.1016/j.bmc.2018.02.004	10.1016/j.bmc.2018.02.004	29472125	5/1/2018	Szilágyi, B; Kovács, P; Ferenczy, GG; Rácz, A; Németh, K; Visy, J; Szabó, P; Ilas, J; Balogh, GT; Monostory, K; Vincze, I; Tábi, T; Szökő, É; Keserű, GM	D-amino-acid oxidase	P00371	<missing>	<missing>	ChEMBL	12	6	5.08460016	6.82390874	1.73930858	0.623808837	3G3E;5NZP;6AFD;7GTF	1AN9;1DAO;1DDO;1EVI;1KIF;1VE9		true
G3S-4ddaef60ab68a623	d6b21b1330cf2c6cdfa443792139942a4a4253776681dcbc840ada1d244193b2	1649	doi:10.1038/nbt1358	10.1038/nbt1358	18183025	1/9/2008	Karaman, MW; Herrgard, S; Treiber, DK; Gallant, P; Atteridge, CE; Campbell, BT; Chan, KW; Ciceri, P; Davis, MI; Edeen, PT; Faraoni, R; Floyd, M; Hunt, JP; Lockhart, DJ; Milanov, ZV; Morrison, MJ; Pallares, G; Patel, HK; Pritchard, S; Wodicka, LM; Zarrinkar, PP	eIF-2-alpha kinase GCN2	Q9P2K8	<missing>	<missing>	ChEMBL	12	12	5.35654732	7.79588002	2.43933269	1.2302863	1M17;2GQG;2Y6O;2ZVA;3AMA;3EFL;3G5D;3K54;3LFA;3OCT;3OHT;3QLG;3SXR;4HJO;4NCT;4QMS;4QMU;4XEY;4XLI;5BVW;5DPV;5DR6;5DR9;5DT0;5H2U;5I9Y;5OBR;5OWR;5USY;5USZ;5VCV;5VCW;5WIN;6BSD;6DRW;6DWN;6FNM;6P10;6P11;7AXM;7ERK;7N9G;8B99;8S9F;9D5P	6N3L;6N3N;6N3O;7E2K;7E2M;7QQ6;7QWK;8T7T;9YAK	7ERK	true
G3S-4ecd02430b9cb12b	c2cc40d337dcae24a71d408ca7db1e06b5bb9ddec9524aa80645d9e529e989dd	1030	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Cyclin-dependent kinase-like 5	O76039	<missing>	<missing>	ChEMBL	12	12	5.13667714	8.76955108	3.63287394	2.64255378	2FVD;4OGJ;4OTG;4PS5;5D1J;5WNJ;6VNE;8BPW;8S5W;8XV9;8Z7U;8Z7Y		2FVD;4PS5;5D1J	true
